epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,0.2772473875264327,0.07038045860826969,7.901666666666671,2.149999237060541,0.6949999999999932,0.059999084472650566
2,0.261707532709837,0.07038045860826969,7.314999999999998,2.149999237060541,0.644999999999996,0.059999084472650566
3,0.2770163440744082,0.07038045860826969,7.776666666666671,2.149999237060541,0.673333333333332,0.059999084472650566
4,0.2647343740085761,0.07038045860826969,7.474999999999994,2.149999237060541,0.5633333333333326,0.059999084472650566
5,0.2693395834207535,0.07038045860826969,7.641666666666666,2.149999237060541,0.6650000000000063,0.059999084472650566
6,0.26341398250261944,0.07038045860826969,7.4283333333333275,2.149999237060541,0.6200000000000045,0.059999084472650566
7,0.2735836799780528,0.07038045860826969,7.665000000000006,2.149999237060541,0.6716666666666669,0.059999084472650566
8,0.2584089766581853,0.07038045860826969,7.268333333333331,2.149999237060541,0.6316666666666606,0.059999084472650566
9,0.2674089103937149,0.07038045860826969,7.599999999999994,2.149999237060541,0.7000000000000028,0.059999084472650566
10,0.2670697224477927,0.07038045860826969,7.548333333333332,2.149999237060541,0.7099999999999937,0.059999084472650566
11,0.2629981944978237,0.07038045860826969,7.439999999999998,2.149999237060541,0.6899999999999977,0.059999084472650566
12,0.2619762877186139,0.07038045860826969,7.448333333333338,2.149999237060541,0.6483333333333263,0.059999084472650566
13,0.2660918714463711,0.07038045860826969,7.4183333333333366,2.149999237060541,0.6833333333333371,0.059999084472650566
14,0.2667600010017554,0.07038045860826969,7.558333333333337,2.149999237060541,0.6633333333333269,0.059999084472650566
15,0.2650030561010043,0.07038045860826969,7.431666666666672,2.149999237060541,0.6850000000000023,0.059999084472650566
16,0.2693446946422259,0.07038045860826969,7.439999999999998,2.149999237060541,0.7316666666666691,0.059999084472650566
17,0.26407155829469364,0.07038045860826969,7.438333333333333,2.149999237060541,0.6599999999999966,0.059999084472650566
18,0.26609030544757845,0.07038045860826969,7.49666666666667,2.149999237060541,0.6783333333333275,0.059999084472650566
19,0.2671804466485977,0.07038045860826969,7.614999999999995,2.149999237060541,0.6550000000000011,0.059999084472650566
20,0.2676554311792056,0.07038045860826969,7.584999999999994,2.149999237060541,0.6749999999999972,0.059999084472650566
21,0.2685425707300504,0.07038045860826969,7.584999999999994,2.149999237060541,0.6099999999999994,0.059999084472650566
22,0.2652501305878162,0.07038045860826969,7.36666666666666,2.149999237060541,0.6566666666666663,0.059999084472650566
23,0.26864746001958845,0.07038045860826969,7.540000000000006,2.149999237060541,0.6833333333333371,0.059999084472650566
24,0.2650654874563217,0.07038045860826969,7.421666666666667,2.149999237060541,0.6416666666666657,0.059999084472650566
25,0.267268162548542,0.07038045860826969,7.546666666666667,2.149999237060541,0.6366666666666703,0.059999084472650566
26,0.2667802830159664,0.07038045860826969,7.401666666666671,2.149999237060541,0.6616666666666617,0.059999084472650566
27,0.26386336883306505,0.07038045860826969,7.523333333333326,2.149999237060541,0.6233333333333348,0.059999084472650566
28,0.26779364180167514,0.07038045860826969,7.49166666666666,2.149999237060541,0.6800000000000068,0.059999084472650566
29,0.2687880047082901,0.07038045860826969,7.625,2.149999237060541,0.6400000000000006,0.059999084472650566
30,0.26449088225166,0.07038045860826969,7.4183333333333366,2.149999237060541,0.6183333333333394,0.059999084472650566
31,0.2648094007829825,0.07038045860826969,7.388333333333335,2.149999237060541,0.6233333333333348,0.059999084472650566
32,0.27197230251232785,0.07038045860826969,7.708333333333329,2.149999237060541,0.5883333333333383,0.059999084472650566
33,0.2717806564013163,0.07038045860826969,7.658333333333331,2.149999237060541,0.6783333333333275,0.059999084472650566
34,0.264776693491141,0.07038045860826969,7.523333333333326,2.149999237060541,0.6516666666666708,0.059999084472650566
35,0.26770607091585796,0.07038045860826969,7.466666666666669,2.149999237060541,0.673333333333332,0.059999084472650566
36,0.2678565204103788,0.07038045860826969,7.400000000000006,2.149999237060541,0.6599999999999966,0.059999084472650566
37,0.26740663148959476,0.07038045860826969,7.588333333333338,2.149999237060541,0.6400000000000006,0.059999084472650566
38,0.26490922718842824,0.07038045860826969,7.415000000000006,2.149999237060541,0.6116666666666646,0.059999084472650566
39,0.26517937162121136,0.07038045860826969,7.406666666666666,2.149999237060541,0.6383333333333354,0.059999084472650566
40,0.26519040513436,0.07038045860826969,7.458333333333329,2.149999237060541,0.6550000000000011,0.059999084472650566
41,0.26558053120772046,0.07038045860826969,7.376666666666665,2.149999237060541,0.6116666666666646,0.059999084472650566
42,0.2733621218721072,0.07038045860826969,7.646666666666661,2.149999237060541,0.6383333333333354,0.059999084472650566
43,0.26396205137173334,0.07038045860826969,7.2933333333333366,2.149999237060541,0.6433333333333309,0.059999084472650566
44,0.2688410953521729,0.07038045860826969,7.688333333333333,2.149999237060541,0.6233333333333348,0.059999084472650566
45,0.26741495794057846,0.07038045860826969,7.568333333333328,2.149999237060541,0.6500000000000057,0.059999084472650566
46,0.2646820890247822,0.07038045860826969,7.430000000000007,2.149999237060541,0.6650000000000063,0.059999084472650566
47,0.2777455316305161,0.07038045860826969,7.76166666666667,2.149999237060541,0.7033333333333331,0.059999084472650566
48,0.27123982470432917,0.07038045860826969,7.584999999999994,2.149999237060541,0.7166666666666686,0.059999084472650566
49,0.25996877386967343,0.07038045860826969,7.458333333333329,2.149999237060541,0.5900000000000034,0.059999084472650566
50,0.2699162716388702,0.07038045860826969,7.5433333333333366,2.149999237060541,0.6316666666666606,0.059999084472650566
51,0.2724969801386197,0.06947800740599633,7.538333333333327,2.0099967956543026,0.6366666666666703,0.08999862670899006
52,0.2641007346113523,0.06947800740599633,7.405000000000001,2.0099967956543026,0.6233333333333348,0.08999862670899006
53,0.26729323736826577,0.06947800740599633,7.545000000000002,2.0099967956543026,0.6833333333333371,0.08999862670899006
54,0.26910803706645964,0.06947800740599633,7.575000000000003,2.0099967956543026,0.6850000000000023,0.08999862670899006
55,0.27193526206413904,0.06947800740599633,7.61333333333333,2.0099967956543026,0.6466666666666612,0.08999862670899006
56,0.2725621600707372,0.06947800740599633,7.671666666666667,2.0099967956543026,0.7049999999999983,0.08999862670899006
57,0.27549515827496845,0.06947800740599633,7.626666666666665,2.0099967956543026,0.6883333333333326,0.08999862670899006
58,0.26829261021812756,0.06947800740599633,7.49166666666666,2.0099967956543026,0.5999999999999943,0.08999862670899006
59,0.2669258381565412,0.06947800740599633,7.536666666666662,2.0099967956543026,0.6633333333333269,0.08999862670899006
60,0.26023598810831705,0.06947800740599633,7.400000000000006,2.0099967956543026,0.6033333333333388,0.08999862670899006
61,0.2692748042146365,0.06947800740599633,7.594999999999999,2.0099967956543026,0.6116666666666646,0.08999862670899006
62,0.26641270406246187,0.06947800740599633,7.351666666666674,2.0099967956543026,0.6066666666666691,0.08999862670899006
63,0.276129752779007,0.06947800740599633,7.718333333333334,2.0099967956543026,0.6883333333333326,0.08999862670899006
64,0.26356061651706697,0.06947800740599633,7.424999999999997,2.0099967956543026,0.556666666666672,0.08999862670899006
65,0.2665314724524816,0.06947800740599633,7.451666666666668,2.0099967956543026,0.6566666666666663,0.08999862670899006
66,0.2728702377200127,0.06947800740599633,7.579999999999998,2.0099967956543026,0.6983333333333377,0.08999862670899006
67,0.2652523774902026,0.06947800740599633,7.3700000000000045,2.0099967956543026,0.6500000000000057,0.08999862670899006
68,0.2675746535539627,0.06947800740599633,7.530000000000001,2.0099967956543026,0.6899999999999977,0.08999862670899006
69,0.2697567207098007,0.06947800740599633,7.666666666666671,2.0099967956543026,0.5983333333333292,0.08999862670899006
70,0.2607265472730001,0.06947800740599633,7.341666666666669,2.0099967956543026,0.6099999999999994,0.08999862670899006
71,0.27145359820922216,0.06947800740599633,7.641666666666666,2.0099967956543026,0.6666666666666714,0.08999862670899006
72,0.270632253147165,0.06947800740599633,7.591666666666669,2.0099967956543026,0.6666666666666714,0.08999862670899006
73,0.2658240600372354,0.06947800740599633,7.431666666666672,2.0099967956543026,0.6299999999999955,0.08999862670899006
74,0.25360379173358283,0.06947800740599633,7.118333333333339,2.0099967956543026,0.556666666666672,0.08999862670899006
75,0.267486486963431,0.06947800740599633,7.591666666666669,2.0099967956543026,0.625,0.08999862670899006
76,0.26384864543279013,0.06947800740599633,7.313333333333333,2.0099967956543026,0.625,0.08999862670899006
77,0.26265378090341884,0.06947800740599633,7.38333333333334,2.0099967956543026,0.5716666666666725,0.08999862670899006
78,0.26599281216859816,0.06947800740599633,7.2933333333333366,2.0099967956543026,0.5900000000000034,0.08999862670899006
79,0.26625243719418845,0.06947800740599633,7.489999999999995,2.0099967956543026,0.6416666666666657,0.08999862670899006
80,0.26675879788398743,0.06947800740599633,7.381666666666661,2.0099967956543026,0.6850000000000023,0.08999862670899006
81,0.2674036011238893,0.06947800740599633,7.461666666666673,2.0099967956543026,0.6700000000000017,0.08999862670899006
82,0.26010743761459987,0.06947800740599633,7.359999999999999,2.0099967956543026,0.5649999999999977,0.08999862670899006
83,0.27014384616414705,0.06947800740599633,7.538333333333327,2.0099967956543026,0.681666666666672,0.08999862670899006
84,0.26549671593904495,0.06947800740599633,7.579999999999998,2.0099967956543026,0.6416666666666657,0.08999862670899006
85,0.26322868728637694,0.06947800740599633,7.408333333333331,2.0099967956543026,0.6483333333333263,0.08999862670899006
86,0.2718265464524428,0.06947800740599633,7.575000000000003,2.0099967956543026,0.6650000000000063,0.08999862670899006
87,0.2716851822088162,0.06947800740599633,7.51166666666667,2.0099967956543026,0.6599999999999966,0.08999862670899006
88,0.266356985125939,0.06947800740599633,7.521666666666661,2.0099967956543026,0.6350000000000051,0.08999862670899006
89,0.2677393416325251,0.06947800740599633,7.443333333333328,2.0099967956543026,0.6266666666666652,0.08999862670899006
90,0.2654361493130525,0.06947800740599633,7.5716666666666725,2.0099967956543026,0.730000000000004,0.08999862670899006
91,0.27563239054282507,0.06947800740599633,7.786666666666662,2.0099967956543026,0.7049999999999983,0.08999862670899006
92,0.26512793378531935,0.06947800740599633,7.518333333333331,2.0099967956543026,0.6633333333333269,0.08999862670899006
93,0.2585299879193306,0.06947800740599633,7.239999999999995,2.0099967956543026,0.653333333333336,0.08999862670899006
94,0.2668263552308083,0.06947800740599633,7.594999999999999,2.0099967956543026,0.6350000000000051,0.08999862670899006
95,0.2673750019907951,0.06947800740599633,7.700000000000003,2.0099967956543026,0.6200000000000045,0.08999862670899006
96,0.262067274359862,0.06947800740599633,7.450000000000003,2.0099967956543026,0.6350000000000051,0.08999862670899006
97,0.2679745416442553,0.06947800740599633,7.623333333333335,2.0099967956543026,0.596666666666664,0.08999862670899006
98,0.26117556491295496,0.06947800740599633,7.326666666666668,2.0099967956543026,0.644999999999996,0.08999862670899006
99,0.2614460851152738,0.06947800740599633,7.343333333333334,2.0099967956543026,0.644999999999996,0.08999862670899006
100,0.26679031812349957,0.06947800740599633,7.536666666666662,2.0099967956543026,0.6350000000000051,0.08999862670899006
101,0.2648961779733499,0.07634962238371372,7.394999999999996,2.2399986267089815,0.6133333333333297,0.07999877929687216
102,0.2696050906896591,0.07634962238371372,7.541666666666671,2.2399986267089815,0.6316666666666606,0.07999877929687216
103,0.2684153389076392,0.07634962238371372,7.534999999999997,2.2399986267089815,0.6083333333333343,0.07999877929687216
104,0.2674663584828377,0.07634962238371372,7.393333333333331,2.2399986267089815,0.6433333333333309,0.07999877929687216
105,0.26364742920398715,0.07634962238371372,7.563333333333333,2.2399986267089815,0.644999999999996,0.07999877929687216
106,0.2695151009500027,0.07634962238371372,7.510000000000005,2.2399986267089815,0.5983333333333292,0.07999877929687216
107,0.26515612053871157,0.07634962238371372,7.476666666666674,2.2399986267089815,0.6650000000000063,0.07999877929687216
108,0.2642687175234159,0.07634962238371372,7.424999999999997,2.2399986267089815,0.6650000000000063,0.07999877929687216
109,0.27091063714822133,0.07634962238371372,7.611666666666665,2.2399986267089815,0.6099999999999994,0.07999877929687216
110,0.270933639250199,0.07634962238371372,7.591666666666669,2.2399986267089815,0.6400000000000006,0.07999877929687216
111,0.2570808992147446,0.07634962238371372,7.156666666666666,2.2399986267089815,0.6433333333333309,0.07999877929687216
112,0.26674148153861366,0.07634962238371372,7.483333333333334,2.2399986267089815,0.6016666666666737,0.07999877929687216
113,0.27273971659143764,0.07634962238371372,7.608333333333334,2.2399986267089815,0.6683333333333366,0.07999877929687216
114,0.2727245488961538,0.07634962238371372,7.590000000000003,2.2399986267089815,0.653333333333336,0.07999877929687216
115,0.2696887633562088,0.07634962238371372,7.4950000000000045,2.2399986267089815,0.6266666666666652,0.07999877929687216
116,0.2641850753645102,0.07634962238371372,7.49666666666667,2.2399986267089815,0.5866666666666731,0.07999877929687216
117,0.26621481979290645,0.07634962238371372,7.530000000000001,2.2399986267089815,0.6366666666666703,0.07999877929687216
118,0.26155622429450354,0.07634962238371372,7.443333333333328,2.2399986267089815,0.6099999999999994,0.07999877929687216
119,0.272720129019022,0.07634962238371372,7.653333333333336,2.2399986267089815,0.5983333333333292,0.07999877929687216
120,0.26533441536426544,0.07634962238371372,7.37833333333333,2.2399986267089815,0.6266666666666652,0.07999877929687216
121,0.2622743938744068,0.07634962238371372,7.493333333333339,2.2399986267089815,0.6383333333333354,0.07999877929687216
122,0.2682968297958374,0.07634962238371372,7.506666666666661,2.2399986267089815,0.61666666666666,0.07999877929687216
123,0.2668943964024385,0.07634962238371372,7.484999999999999,2.2399986267089815,0.6099999999999994,0.07999877929687216
124,0.2664389846384525,0.07634962238371372,7.588333333333338,2.2399986267089815,0.6066666666666691,0.07999877929687216
125,0.2604798112342755,0.07634962238371372,7.23833333333333,2.2399986267089815,0.6749999999999972,0.07999877929687216
126,0.26787419036229454,0.07634962238371372,7.528333333333336,2.2399986267089815,0.5916666666666686,0.07999877929687216
127,0.26853192259867986,0.07634962238371372,7.49666666666667,2.2399986267089815,0.6433333333333309,0.07999877929687216
128,0.25662895345290504,0.07634962238371372,7.093333333333334,2.2399986267089815,0.6550000000000011,0.07999877929687216
129,0.26924025773207344,0.07634962238371372,7.506666666666661,2.2399986267089815,0.5716666666666725,0.07999877929687216
130,0.26363324500719704,0.07634962238371372,7.318333333333328,2.2399986267089815,0.6149999999999949,0.07999877929687216
131,0.2635862874686718,0.07634962238371372,7.441666666666663,2.2399986267089815,0.6483333333333263,0.07999877929687216
132,0.2711506010731061,0.07634962238371372,7.593333333333334,2.2399986267089815,0.6200000000000045,0.07999877929687216
133,0.267455098994573,0.07634962238371372,7.603333333333339,2.2399986267089815,0.6149999999999949,0.07999877929687216
134,0.2731488012512525,0.07634962238371372,7.663333333333327,2.2399986267089815,0.5733333333333377,0.07999877929687216
135,0.257866054670016,0.07634962238371372,7.194999999999993,2.2399986267089815,0.5949999999999989,0.07999877929687216
136,0.2686529641777277,0.07634962238371372,7.49666666666667,2.2399986267089815,0.6216666666666697,0.07999877929687216
137,0.26309246532917024,0.07634962238371372,7.4566666666666634,2.2399986267089815,0.6383333333333354,0.07999877929687216
138,0.26594272459348045,0.07634962238371372,7.5049999999999955,2.2399986267089815,0.6216666666666697,0.07999877929687216
139,0.2711515500823657,0.07634962238371372,7.603333333333339,2.2399986267089815,0.6516666666666708,0.07999877929687216
140,0.26499431937535606,0.07634962238371372,7.4466666666666725,2.2399986267089815,0.6083333333333343,0.07999877929687216
141,0.2722122939447562,0.07634962238371372,7.694999999999993,2.2399986267089815,0.6633333333333269,0.07999877929687216
142,0.2661288661281268,0.07634962238371372,7.401666666666671,2.2399986267089815,0.6299999999999955,0.07999877929687216
143,0.2655077846169472,0.07634962238371372,7.416666666666671,2.2399986267089815,0.6350000000000051,0.07999877929687216
144,0.2558450911720594,0.07634962238371372,7.209999999999994,2.2399986267089815,0.6366666666666703,0.07999877929687216
145,0.26298413220445316,0.07634962238371372,7.465000000000003,2.2399986267089815,0.625,0.07999877929687216
146,0.2650413321812948,0.07634962238371372,7.355000000000004,2.2399986267089815,0.6583333333333314,0.07999877929687216
147,0.2598376394152641,0.07634962238371372,7.308333333333337,2.2399986267089815,0.5949999999999989,0.07999877929687216
148,0.26920602978865305,0.07634962238371372,7.506666666666661,2.2399986267089815,0.61666666666666,0.07999877929687216
149,0.257734511645635,0.07634962238371372,7.183333333333337,2.2399986267089815,0.5933333333333337,0.07999877929687216
150,0.26363078246911364,0.07634962238371372,7.268333333333331,2.2399986267089815,0.6716666666666669,0.07999877929687216
